,Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
7454,Ford,2016,Ranger,Ute / Tray,2016 Ford Ranger XL 2.2 HI-Rider (4X2),USED,Manual,2.2,Rear,Diesel,6.9,134107,White / Grey,"Mayfield West, NSW",4,Ute / Tray,4,5,22990
7455,Mazda,2023,6,Glendale Mazda New,2023 Mazda 6 G35 Atenza,NEW,Automatic,2.5,Front,Unleaded,7.6,8,Grey / -,"Glendale, NSW",4,Wagon,4,5,57042
7456,Mazda,2022,CX-9,Glendale Mazda New,2022 Mazda CX-9 Touring (awd),NEW,Automatic,2.5,AWD,Unleaded,8.8,7,Red / -,"Glendale, NSW",4,SUV,4,7,62777
7457,Mitsubishi,2017,Triton,Ute / Tray,2017 Mitsubishi Triton GLX Plus (4X4),USED,Automatic,2.4,4WD,Diesel,7.6,225411,White / Grey,"Mayfield West, NSW",4,Ute / Tray,4,5,23990
7458,Mazda,2022,CX-9,Glendale Mazda New,2022 Mazda CX-9 Azami (awd),DEMO,Automatic,2.5,AWD,Unleaded,8.8,8,Grey / -,"Glendale, NSW",4,SUV,4,7,74666
7459,Nissan,2016,Navara,Ute / Tray,2016 Nissan Navara ST (4X4),USED,Manual,2.3,4WD,Diesel,6.5,142322,White / Black,"Singleton, NSW",4,Ute / Tray,4,5,38888
7460,Mazda,2013,BT-50,Ute / Tray,2013 Mazda BT-50 XT (4X2),USED,Manual,2.2,Rear,Diesel,8.4,263908,White / Grey,"Hamilton North, NSW",4,Ute / Tray,2,3,10990
7461,Toyota,2013,Hilux,Ute / Tray,2013 Toyota Hilux Workmate,USED,Automatic,2.7,Rear,Unleaded,11.5,20012,Blue / Grey,"Hamilton North, NSW",4,Ute / Tray,2,3,24990
7462,Holden,2012,Colorado,Ute / Tray,2012 Holden Colorado LTZ (4X4),USED,Automatic,2.8,4WD,Diesel,9.1,173587,Blue / Black,"Edgeworth, NSW",4,Ute / Tray,4,5,28990
7463,Toyota,2020,Hilux,Ute / Tray,2020 Toyota Hilux SR5 (4X4),USED,Manual,2.8,4WD,Diesel,7.4,37826,White / Grey,"Singleton, NSW",4,Ute / Tray,4,5,64888
7464,Mitsubishi,2023,Triton,Upper Hunter Automotive New Cars,2023 Mitsubishi Triton GLX-R (4X4),NEW,Automatic,2.4,4WD,Diesel,8.6,0,White / Black Cloth,"Muswellbrook, NSW",4,Ute / Tray,4,5,52900
7465,Porsche,2016,Cayenne,SUV,2016 Porsche Cayenne S Diesel,USED,Automatic,4.1,AWD,Diesel,8.3,100518,Black / -,"Fyshwick, ACT",8,SUV,4,5,78830
7466,Toyota,2019,Fortuner,SUV,2019 Toyota Fortuner GXL,USED,Automatic,2.8,AWD,Diesel,8.6,128424,- / -,"Wellington, NSW",4,SUV,4,7,44500
7467,GWM,2023,Haval,National Capital Motors New Cars,2023 GWM Haval Jolion Premium,NEW,Automatic,1.5,Front,Premium,8.1,20,White / Charcoal Cloth,"Belconnen, ACT",4,SUV,4,5,28490
7468,Jeep,2020,Gladiator,Ute / Tray,2020 Jeep Gladiator Overland (4X4),USED,Automatic,3.6,4WD,Unleaded,11.2,39604,Black / -,"Fyshwick, ACT",6,Ute / Tray,4,5,64830
7469,Mercedes-Benz,2017,GLA180,SUV,2017 Mercedes-Benz GLA180,USED,Automatic,1.6,Front,Premium,5.7,31467,Grey / -,"Fyshwick, ACT",4,SUV,4,5,36830
7470,Suzuki,2022,Jimny,SUV,2022 Suzuki Jimny GLX (qld),USED,Automatic,1.5,4WD,Unleaded,6.9,33,White / Black,"Moruya, NSW",4,SUV,2,4,44990
7471,Subaru,2018,Forester,SUV,2018 Subaru Forester 2.5I-L,USED,Automatic,2.5,AWD,Unleaded,8.1,39824,Brown / -,"Taree, NSW",4,SUV,4,5,35990
7472,Holden,2016,Colorado,SUV,2016 Holden Colorado 7 LTZ (4X4),USED,Automatic,2.8,4WD,Diesel,9.4,160050,Silver / -,"South Tamworth, NSW",4,SUV,4,7,29990
7473,Jeep,2023,Gladiator,Miedecke Motor Group - New,2023 Jeep Gladiator Rubicon (4X4),NEW,Automatic,3.6,4WD,Unleaded,12.4,10,Green / -,"Port Macquarie, NSW",6,Ute / Tray,4,5,91888
7474,Mitsubishi,2007,Triton,Ute / Tray,2007 Mitsubishi Triton GLX,USED,Manual,2.4,Rear,Unleaded,10.9,296841,White / Black,"Wauchope, NSW",4,Ute / Tray,4,5,8750
7475,Infiniti,2015,Q50,Sedan,2015 Infiniti Q50 2.2D GT,USED,Automatic,2.1,Rear,Diesel,5.2,95003,Blue / -,"South Tamworth, NSW",4,Sedan,4,5,24990
7476,Nissan,2016,Navara,Ute / Tray,2016 Nissan Navara RX (4X4),USED,Automatic,2.3,4WD,Diesel,7.1,85438,Black / Black,"Port Macquarie, NSW",4,Ute / Tray,4,5,36990
7477,Mahindra,2022,PIK-UP,Country Autos Tamworth New Cars,2022 Mahindra PIK-UP S11 4X4,NEW,Automatic,2.2,4WD,Diesel,9.3,14,Grey / Black Cloth,"West Tamworth, NSW",4,Ute / Tray,4,5,39490
7478,Suzuki,2022,Swift,Inland City Suzuki - New Cars,2022 Suzuki Swift GL Navi Plus,NEW,Automatic,1.2,Front,Unleaded,4.8,0,Silver / Grey  Cloth,"Wagga Wagga, NSW",4,Hatchback,5,5,28085
7479,Suzuki,2014,Swift,Hatchback,2014 Suzuki Swift Sport,USED,Automatic,1.6,Front,Unleaded,6.1,93749,Red / Black  Cloth,"Wagga Wagga, NSW",4,Hatchback,5,5,18999
7480,Ford,2010,Fiesta,Hatchback,2010 Ford Fiesta LX,USED,Manual,1.6,Front,Diesel,4.4,129853,Blue / Grey,"Coffs Harbour, NSW",4,Hatchback,5,5,7990
7481,Nissan,2017,Pathfinder,SUV,2017 Nissan Pathfinder ST (4X2),USED,Automatic,3.5,Front,Premium,9.9,22308,Black / -,"Coffs Harbour, NSW",6,SUV,4,7,34999
7482,BMW,2021,118I,Hatchback,2021 BMW 118I M Sport,USED,Automatic,1.5,Front,Premium,5.9,23956,White / Dakota Leather,"Lavington, NSW",3,Hatchback,5,5,47890
7483,Subaru,2018,Forester,SUV,2018 Subaru Forester 2.5I-S (awd),USED,Automatic,2.5,AWD,Unleaded,7.4,226169,Silver / -,"Coffs Harbour, NSW",4,SUV,4,5,21999
7484,Nissan,2015,X-Trail,SUV,2015 Nissan X-Trail TS (fwd),USED,Automatic,1.6,Front,Diesel,5.3,156574,Silver / -,"Coffs Harbour, NSW",4,SUV,4,5,19999
7485,Holden,2018,Colorado,Ute / Tray,2018 Holden Colorado Z71 (4X4),USED,Automatic,2.8,4WD,Diesel,9.1,245234,White / -,"Coffs Harbour, NSW",4,Ute / Tray,4,5,31999
7486,Toyota,2019,Landcruiser,Ute / Tray,2019 Toyota Landcruiser GXL (4X4),USED,Manual,4.5,4WD,Diesel,10.7,74244,Silver / Grey,"Wodonga, VIC",8,Ute / Tray,2,2,89990
7487,Mazda,2019,BT-50,Ute / Tray,2019 Mazda BT-50 XT (4X4) (5YR),USED,Manual,3.2,4WD,Diesel,9.7,105990,White / Black,"Wodonga, VIC",5,Ute / Tray,2,3,38990
7488,Kia,2015,Sorento,SUV,2015 Kia Sorento Platinum (4X4),USED,Automatic,2.2,AWD,Diesel,7.8,190435,Grey / Black,"Wodonga, VIC",4,SUV,4,7,23990
7489,Lexus,2016,RC350,Coupe,2016 Lexus RC350 F Sport,USED,Automatic,3.5,Rear,Premium,9.4,84766,Black / Black,"Wodonga, VIC",6,Coupe,2,4,49990
7490,Ford,2016,Everest,SUV,2016 Ford Everest Titanium,USED,Automatic,3.2,AWD,Diesel,8.5,86123,White / Black,"Bairnsdale, VIC",5,SUV,4,7,47990
7491,Mercedes-Benz,2007,SLK350,Convertible,2007 Mercedes-Benz SLK350,USED,Automatic,3.5,Rear,Premium,11.1,102269,Black / Red Leather,"Bairnsdale, VIC",6,Convertible,2,2,25990
7492,Hyundai,2019,Sonata,Sedan,2019 Hyundai Sonata Active,USED,Automatic,2.4,Front,Unleaded,8.3,116362,White / Black,"Sale, VIC",4,Sedan,4,5,20872
7493,Toyota,2006,HiAce,Commercial,2006 Toyota HiAce LWB,USED,Automatic,2.5,Rear,Diesel,8.4,204140,White / -,"Casino, NSW",4,Commercial,4,3,24990
7494,Ram,2022,1500,Northern Rivers RAM,2022 Ram 1500 Limited Rambox (hybrid),NEW,Automatic,5.7,4WD,Hybrid,12.2,41,Silver / -,"Lismore, NSW",8,Ute / Tray,4,5,159990
7495,Mazda,2022,3,Lismore NEW Frizelle Sunshine Automotive,2022 Mazda 3 G25 GT,NEW,Automatic,2.5,Front,Unleaded,6.6,4,Red / Black Leather,"Lismore, NSW",4,Hatchback,5,5,41638
7496,Mazda,2022,CX-5,Lismore NEW Frizelle Sunshine Automotive,2022 Mazda CX-5 Touring (awd),NEW,Automatic,2.5,AWD,Unleaded,7.5,3,Red / Black Maztex/Cloth,"Lismore, NSW",4,SUV,4,5,49452
7497,Ford,2018,Ranger,Ute / Tray,2018 Ford Ranger XLT 3.2 (4X4),USED,Automatic,3.2,4WD,Diesel,8.7,106441,Grey / Black,"Echuca, VIC",5,Ute / Tray,4,4,46950
7498,Hyundai,2019,Iload,Commercial,2019 Hyundai Iload 3S Liftback,USED,Automatic,2.5,Rear,Diesel,8.8,44325,White / Grey Cloth,"Echuca, VIC",4,Commercial,4,3,39950
7499,Hyundai,2017,Tucson,SUV,2017 Hyundai Tucson Elite (awd),USED,Automatic,1.6,AWD,Unleaded,7.7,76810,Black / Leather,"Echuca, VIC",4,SUV,4,5,32888
7500,Mitsubishi,2021,Triton,Ute / Tray,2021 Mitsubishi Triton GLS (4X4),USED,Manual,2.4,4WD,Diesel,7.9,15500,Grey / -,"Traralgon, VIC",4,Ute / Tray,4,5,44999
7501,Nissan,2019,Pathfinder,SUV,2019 Nissan Pathfinder ST (2WD),USED,Automatic,3.5,Front,Premium,9.9,64246,White / Grey,"Echuca, VIC",6,SUV,4,7,35990
7502,Honda,2012,CR-V,SUV,2012 Honda CR-V VTI-S (4X4),USED,Automatic,2.4,4WD,Unleaded,8.7,133911,Grey / Cloth,"Springvale, VIC",4,SUV,4,5,18988
7503,Toyota,2007,Aurion,Sedan,2007 Toyota Aurion Presara,USED,Automatic,3.5,Front,Unleaded,9.9,149000,Black / -,"Ringwood, VIC",6,Sedan,4,5,9990
7504,Holden,2011,Commodore,Sedan,2011 Holden Commodore SV6,USED,Manual,3.6,Rear,Unleaded,9.8,93413,Black / Grey,"Ferntree Gully, VIC",6,Sedan,4,5,19800
7505,Toyota,2012,Kluger,SUV,2012 Toyota Kluger Grande (4X4),USED,Automatic,3.5,4WD,Unleaded,11.6,130895,Silver / Black,"Ringwood, VIC",6,SUV,4,7,24999
7506,Subaru,2005,Impreza,Sedan,2005 Subaru Impreza WRX STI,USED,Manual,2.5,AWD,Unleaded,11.6,152262,Blue / Blue,"Epping, VIC",4,Sedan,4,5,35000
7507,Suzuki,2021,Jimny,SUV,2021 Suzuki Jimny,USED,Automatic,1.5,4WD,Unleaded,6.9,33000,Grey / Cloth,"Springvale, VIC",4,SUV,2,4,40988
7508,Toyota,2007,Corolla,Sedan,2007 Toyota Corolla Ascent,USED,Automatic,1.8,Front,Unleaded,7.4,260827,- / -,"Preston, VIC",4,Sedan,4,5,7800
7509,Toyota,2021,Landcruiser,SUV,2021 Toyota Landcruiser Prado VX Flat Tailgate,USED,Automatic,2.8,4WD,Diesel,7.9,47006,Silver / -,"Narre Warren, VIC",4,SUV,4,7,88888
7510,Honda,2021,CR-V,SUV,2021 Honda CR-V VTI LX (awd) 5 Seats,USED,Automatic,1.5,AWD,Unleaded,7.4,11109,Silver / Leather,"Springvale, VIC",4,SUV,4,5,48990
7511,Holden,2012,Cruze,Sedan,2012 Holden Cruze CD,USED,Automatic,1.4,Front,Unleaded,6.9,86230,Blue / -,"Thomastown, VIC",4,Sedan,4,5,8990
7512,Holden,2017,Calais,Sedan,2017 Holden Calais V Director EDT,USED,Automatic,6.2,Rear,Unleaded,12.9,42622,Grey / Black,"Berwick, VIC",8,Sedan,4,5,79990
7513,Jeep,2022,Compass,Gold Coast Chrysler Jeep Dodge NEW Frizelle Sunshine Automotive,2022 Jeep Compass Night Eagle (fwd),NEW,Automatic,2.4,Front,Unleaded,7.9,22,Grey / Black Cloth/Vinyl,"Southport, QLD",4,SUV,4,5,44459
7514,Toyota,2016,Kluger,SUV,2016 Toyota Kluger GX (4X2),USED,Automatic,3.5,Front,Unleaded,10.2,143922,White / -,"Bundoora, VIC",6,SUV,4,7,30900
7515,Audi,2022,Q3,Audi Centre Gold Coast NEW Frizelle Sunshine Automotive,2022 Audi Q3 35 Tfsi,DEMO,Automatic,1.4,Front,Premium,7.2,4589,White / Pearl Beige,"Southport, QLD",4,SUV,4,5,58490
7516,Volkswagen,2022,Golf,Gold Coast Volkswagen NEW Frizelle Sunshine Automotive,2022 Volkswagen Golf 110TSI,NEW,Automatic,1.4,Front,Premium,5.9,14,Silver / Black,"Southport, QLD",4,Wagon,4,5,46620
7517,Suzuki,2020,Swift,Hatchback,2020 Suzuki Swift GL Navi,USED,Automatic,1.2,Front,Unleaded,4.8,21478,Red / -,"Preston, VIC",4,Hatchback,5,5,24888
7518,HSV,2014,GTS,Sedan,2014 HSV GTS,USED,Manual,6.2,Rear,Premium,14.8,31042,Green / Black Leather,"Ringwood, VIC",8,Sedan,4,5,149999
7519,Suzuki,2022,S-Cross,Bendigo Ford,2022 Suzuki S-Cross Turbo GL+ (qld),USED,Automatic,1.4,AWD,Premium,6.2,0,Grey / -,"Epsom, VIC",4,SUV,4,5,43888
7520,Mercedes-Benz,2022,CLA,Sedan,2022 Mercedes-Benz CLA 200,USED,Automatic,1.3,Front,Premium,5.7,25259,White / Black Dinamica,"Mulgrave, VIC",4,Sedan,4,5,66800
7521,Alfa,2008,Romeo,Sedan,2008 Alfa Romeo 159 2.2 JTS,USED,Automatic,2.2,Front,Premium,9.2,104776,Grey / Black,"Ringwood, VIC",4,Sedan,4,5,12890
7522,Holden,2018,Trax,SUV,2018 Holden Trax LS,USED,Automatic,1.4,Front,Unleaded,6.7,81456,Blue / -,"Warragul, VIC",4,SUV,4,5,21990
7523,Audi,2022,Q3,Audi Centre Gold Coast NEW Frizelle Sunshine Automotive,2022 Audi Q3 35 Tfsi,DEMO,Automatic,1.4,Front,Premium,7.2,2200,Blue / Black,"Southport, QLD",4,SUV,4,5,54990
7524,Renault,2022,Captur,"Barry Bourke GMSV, Suzuki, Renault & LDV New",2022 Renault Captur R.s. Line,DEMO,Automatic,1.3,Front,Premium,6.6,850,Grey / Black Fabric W/ Red,"Berwick, VIC",4,SUV,4,4,44550
7525,Hyundai,2020,Venue,SUV,2020 Hyundai Venue Active,USED,Automatic,1.6,Front,Unleaded,7.2,33629,Grey / Black,"Wantirna, VIC",4,SUV,4,5,25990
7526,Audi,2022,Q3,Audi Centre Gold Coast NEW Frizelle Sunshine Automotive,2022 Audi Q3 35 Tfsi,DEMO,Automatic,1.4,Front,Premium,7.2,2314,Black / Black,"Southport, QLD",4,SUV,4,5,59990
7527,Subaru,2012,Forester,SUV,2012 Subaru Forester X Limited Edition,USED,Automatic,2.5,AWD,Unleaded,9.3,72139,White / -,"Pakenham, VIC",4,SUV,4,5,20990
7528,Renault,2023,Koleos,"Barry Bourke GMSV, Suzuki, Renault & LDV New",2023 Renault Koleos Intens (4X4),NEW,Automatic,2.5,4WD,Unleaded,8.3,7,White / Black Nappa Leather,"Berwick, VIC",4,SUV,4,5,50880
7529,Kia,2017,Carnival,Wagon,2017 Kia Carnival Platinum,USED,Automatic,3.3,Front,Unleaded,11.6,55840,Black / Cream Leather,"Lilydale, VIC",6,Wagon,4,8,48999
7530,Skoda,2023,Kamiq,Gold Coast Skoda NEW Frizelle Sunshine Automotive,2023 Skoda Kamiq Signature 110TSI,NEW,Automatic,1.5,Front,Premium,5.6,13,White / Black Leather/Suede,"Southport, QLD",4,SUV,4,5,43490
7531,Holden,2019,Acadia,SUV,2019 Holden Acadia LTZ (2WD),USED,Automatic,3.6,Front,Unleaded,8.9,63730,Red / Black,"Southport, QLD",6,SUV,4,7,30990
7532,Toyota,2013,Corolla,Hatchback,2013 Toyota Corolla Ascent Sport,USED,Automatic,1.8,Front,Unleaded,6.6,117210,- / -,"Preston, VIC",4,Hatchback,5,5,15990
7533,Hyundai,2018,Santa,SUV,2018 Hyundai Santa FE Highlander Crdi Satin AWD,USED,Automatic,2.2,AWD,Diesel,7.5,74211,Blue / Black,"Ferntree Gully, VIC",4,SUV,4,7,44888
7534,Nissan,2022,Navara,Beaudesert Auto Group New Cars,2022 Nissan Navara SL (4X2),NEW,Automatic,2.3,Front,Diesel,7.6,1,White / Grey,"Beaudesert, QLD",4,Ute / Tray,4,5,43880
7535,Holden,2005,Astra,Wagon,2005 Holden Astra CDX,USED,Automatic,1.8,Front,Unleaded,8.3,172111,Blue / -,"Nerang, QLD",4,Wagon,4,5,7990
7536,Honda,2018,CR-V,SUV,2018 Honda CR-V VTI-S (2WD),USED,Automatic,1.5,Front,Unleaded,7.3,137199,Green / Black,"Ashmore, QLD",4,SUV,4,5,25990
7537,Mercedes-Benz,2000,S430,Sedan,2000 Mercedes-Benz S430,USED,Automatic,4.3,Rear,Premium,13.5,286200,Silver / -,"Biggera Waters, QLD",8,Sedan,4,5,7999
7538,Mitsubishi,2015,Outlander,SUV,2015 Mitsubishi Outlander LS (4X4),USED,Automatic,2.4,AWD,Unleaded,7.5,128028,White / -,"Pakenham, VIC",4,SUV,4,5,23480
7539,Audi,2014,RS,SUV,2014 Audi RS Q3 2.5 Tfsi Quattro,USED,Automatic,2.5,AWD,Premium,8.8,97357,White / Black,"Ashmore, QLD",5,SUV,4,5,40990
7540,Holden,2013,Calais,Sedan,2013 Holden Calais V,USED,Automatic,3.6,Rear,Unleaded,9.5,146433,Silver / Grey,"Ringwood, VIC",6,Sedan,4,5,16490
7541,Mitsubishi,2018,Triton,Ute / Tray,2018 Mitsubishi Triton GLS (4X4),USED,Manual,2.4,4WD,Diesel,7.2,90000,Black / 2018/11,"Dandenong South, VIC",4,Ute / Tray,4,5,40888
7542,Renault,2022,Captur,Renault NEW Frizelle Sunshine Automotive,2022 Renault Captur R.s. Line,NEW,Automatic,1.3,Front,Premium,6.6,9,Grey / -,"Southport, QLD",4,SUV,4,4,43990
7543,Holden,2010,Commodore,Sedan,2010 Holden Commodore SV6,USED,Automatic,3.6,Rear,Unleaded,10.1,129187,Red / Black Leather,"Ringwood, VIC",6,Sedan,4,5,18899
7544,Kia,2019,RIO,Hatchback,2019 Kia RIO S,USED,Automatic,1.4,Front,Unleaded,6.2,50588,Silver / Black,"Ferntree Gully, VIC",4,Hatchback,5,5,21888
7545,Renault,2022,Koleos,Renault NEW Frizelle Sunshine Automotive,2022 Renault Koleos Intens (4X2),NEW,Automatic,2.5,Front,Unleaded,8.1,8,Grey / -,"Southport, QLD",4,SUV,4,5,48990
7546,Mercedes-Benz,2019,A180,Sedan,2019 Mercedes-Benz A180,USED,Automatic,1.3,Front,Unleaded,5.7,52900,- / -,"Vermont, VIC",4,Sedan,4,5,46550
7547,Jeep,2022,Gladiator,Gold Coast Chrysler Jeep Dodge NEW Frizelle Sunshine Automotive,2022 Jeep Gladiator Night Eagle (4X4),NEW,Automatic,3.6,4WD,Unleaded,12.4,12,Grey / Black Cloth,"Southport, QLD",6,Ute / Tray,4,5,79990
7548,MG,2022,HS,Ringwood Nissan and MG New & Demo,2022 MG HS +EV Phev Excite,NEW,Automatic,1.5,Front,Hybrid,1.7,20,Black / Black,"Ringwood, VIC",4,SUV,5,5,45990
7549,Ford,2019,Ranger,Ute / Tray,2019 Ford Ranger XL 2.2 HI-Rider (4X2),USED,Automatic,2.2,Rear,Diesel,7.8,91057,White / Ebony Circuit Fabric,"Vermont, VIC",4,Ute / Tray,4,5,34470
7550,Honda,2014,CR-V,SUV,2014 Honda CR-V VTI-L (4X4),USED,Automatic,2.4,4WD,Unleaded,8.7,182785,Black / -,"Pakenham, VIC",4,SUV,4,5,18790
7551,Subaru,2018,Outback,SUV,2018 Subaru Outback 2.5I,USED,Automatic,2.5,AWD,Unleaded,7.3,81404,Red / Black,"Lilydale, VIC",4,SUV,4,5,32990
7552,Kia,2014,RIO,Hatchback,2014 Kia RIO S,USED,Manual,1.4,Front,Unleaded,5.6,231137,White / Grey,"Ringwood, VIC",4,Hatchback,3,5,10499
7553,Mercedes-Benz,2016,C250,Sedan,2016 Mercedes-Benz C250 D,USED,Automatic,2.1,Rear,Diesel,4.5,88482,Silver / Black,"Lilydale, VIC",4,Sedan,4,5,40990
7554,Toyota,2019,Camry,Sedan,2019 Toyota Camry Ascent (hybrid),USED,Automatic,2.5,Front,Hybrid,4.2,64606,White / Grey,"Pakenham, VIC",4,Sedan,4,5,37990
7555,Ford,2003,Falcon,Sedan,2003 Ford Falcon XT,USED,Automatic,5.4,Rear,Unleaded,14.5,161538,Silver / -,"Pakenham, VIC",8,Sedan,4,5,15000
7556,Mitsubishi,2019,Outlander,SUV,2019 Mitsubishi Outlander Exceed 7 Seat (awd),USED,Automatic,2.3,AWD,Diesel,6.2,12889,White / Black,"Southport, QLD",4,SUV,4,7,43990
7557,Honda,2013,CR-V,SUV,2013 Honda CR-V VTI-L (4X4),USED,Automatic,2.4,4WD,Unleaded,8.7,99133,White / Black,"Ringwood, VIC",4,SUV,4,5,24999
7558,Toyota,2021,Kluger,SUV,2021 Toyota Kluger Grande Hybrid AWD,USED,Automatic,2.5,AWD,Hybrid,5.6,25634,Black / Black,"Lilydale, VIC",4,SUV,5,7,82888
7559,Holden,2018,Commodore,Hatchback,2018 Holden Commodore VXR,USED,Automatic,3.6,AWD,Unleaded,9.3,173725,Grey / Black,"Ringwood, VIC",6,Hatchback,5,5,28999
7560,Mercedes-Benz,2020,Vito,Commercial,2020 Mercedes-Benz Vito 116 CDI SWB,USED,Automatic,2.1,Rear,Diesel,6.7,17006,White / -,"Coburg North, VIC",4,Commercial,2,2,46990
7561,Lexus,2014,IS300H,Sedan,2014 Lexus IS300H Luxury Hybrid,USED,Automatic,2.5,Rear,Hybrid,4.9,135000,White / Black,"Southport, QLD",4,Sedan,4,5,25990
7562,Nissan,2004,Maxima,Sedan,2004 Nissan Maxima TI,USED,Automatic,3.5,Front,Premium,11.2,257222,Blue / -,"Nerang, QLD",6,Sedan,4,5,6989
7563,Ford,2018,Ranger,Ute / Tray,2018 Ford Ranger XLS 3.2 (4X4) (5 YR),USED,Automatic,3.2,4WD,Diesel,8.7,152415,White / -,"Burleigh Heads, QLD",5,Ute / Tray,4,5,47990
7564,Suzuki,2017,Ignis,SUV,2017 Suzuki Ignis GL,USED,Automatic,1.2,Front,Premium,4.9,66877,Blue / Black,"Ringwood, VIC",4,SUV,4,5,19999
7565,Honda,1998,Civic,Hatchback,1998 Honda Civic CXI,USED,Automatic,1.6,Front,Unleaded,8.4,206276,Silver / Grey,"Ringwood, VIC",4,Hatchback,3,5,7387
7566,Volkswagen,2014,Caddy,Commercial,2014 Volkswagen Caddy TDI250,USED,Automatic,1.6,Front,Diesel,5.7,99587,White / -,"Coburg North, VIC",4,Commercial,3,2,25990
7567,Hyundai,2019,Santa,SUV,2019 Hyundai Santa FE Highlander Crdi Satin AWD,USED,Automatic,2.2,AWD,Diesel,7.5,66526,Grey / Leather,"Lilydale, VIC",4,SUV,4,7,46990
7568,Jeep,2022,Gladiator,Gold Coast Chrysler Jeep Dodge NEW Frizelle Sunshine Automotive,2022 Jeep Gladiator Night Eagle (4X4),NEW,Automatic,3.6,4WD,Unleaded,12.4,12,Black / Black Cloth,"Southport, QLD",6,Ute / Tray,4,5,73990
7569,Toyota,2019,C-HR,SUV,2019 Toyota C-HR Koba (2WD),USED,Automatic,1.2,Front,Premium,6.4,17738,Red / -,"Ringwood, VIC",4,SUV,5,5,40680
7570,Hyundai,2022,Palisade,SUV,2022 Hyundai Palisade Highlander (8 Seat),USED,Automatic,2.2,AWD,Diesel,7.3,10008,Brown / -,"Preston, VIC",4,SUV,4,8,88225
7571,Mitsubishi,2022,Outlander,Ralph D'Silva Mitsubishi,2022 Mitsubishi Outlander Exceed Tourer 7 Seat (awd),NEW,Automatic,2.5,AWD,Unleaded,8.1,4,White / -,"Preston, VIC",4,SUV,4,7,58640
7572,Toyota,2020,RAV4,SUV,2020 Toyota RAV4 Cruiser 2WD Hybrid,USED,Automatic,2.5,Front,Hybrid,4.7,21727,Blue / -,"Epsom, VIC",4,SUV,5,5,54888
7573,Ford,2017,Ranger,Ute / Tray,2017 Ford Ranger XL 3.2 (4X4),USED,Automatic,3.2,4WD,Diesel,8.7,197633,White / Black,"Pakenham, VIC",5,Ute / Tray,4,4,36990
7574,Kia,2019,Stinger,Sedan,2019 Kia Stinger GT Carbon Edition,USED,Automatic,3.3,Rear,Unleaded,10.2,85546,Blue / Black,"Southport, QLD",6,Sedan,4,5,54990
7575,Kia,2017,Sorento,SUV,2017 Kia Sorento SLI (4X4),USED,Automatic,2.2,AWD,Diesel,7.8,139159,Black / -,"Ringwood, VIC",4,SUV,4,7,33288
7576,Toyota,2021,Landcruiser,SUV,2021 Toyota Landcruiser Prado GXL Flat Tailgate,USED,Automatic,2.8,4WD,Diesel,7.9,53448,White / Black,"Pakenham, VIC",4,SUV,4,7,71990
7577,Kia,2022,Sorento,Sunshine Kia NEW Frizelle Sunshine Automotive,2022 Kia Sorento Sport 7 Seat,DEMO,Automatic,2.2,AWD,Diesel,6.1,12,Black / Graphite & Saturn Black,"Southport, QLD",4,SUV,4,7,58500
7578,Holden,2019,Acadia,SUV,2019 Holden Acadia LT (awd),USED,Automatic,3.6,AWD,Unleaded,9.4,61359,Red / Black,"Pakenham, VIC",6,SUV,4,7,33990
7579,Mazda,2016,MX-5,Convertible,2016 Mazda MX-5 GT,USED,Manual,1.5,Rear,Premium,6.1,40927,White / Black,"Upper Ferntree Gully, VIC",4,Convertible,2,2,35490
7580,Mitsubishi,2023,Triton,Ralph D'Silva Mitsubishi,2023 Mitsubishi Triton GLX (4X4),NEW,Automatic,2.4,4WD,Diesel,8.6,5,White / -,"Preston, VIC",4,Ute / Tray,4,4,48990
7581,Mercedes-Benz,2010,S350,Sedan,2010 Mercedes-Benz S350,USED,Automatic,3.5,Rear,Premium,9.8,112117,Black / Creme,"Ringwood, VIC",6,Sedan,4,5,36999
7582,Lexus,2021,IS350,Sedan,2021 Lexus IS350 F Sport +EP1,USED,Automatic,3.5,Rear,Premium,9.5,8700,Black / Red,"Berwick, VIC",6,Sedan,4,5,82800
7583,Mitsubishi,2022,Outlander,Ralph D'Silva Mitsubishi,2022 Mitsubishi Outlander LS 7 Seat (awd),NEW,Automatic,2.5,AWD,Unleaded,8.1,10,White / -,"Preston, VIC",4,SUV,4,7,46000
7584,HSV,2017,Gtsr,Ute / Tray,2017 HSV Gtsr Maloo,USED,Automatic,6.2,Rear,Premium,15.8,3150,Gold / Black,"Ferntree Gully, VIC",8,Ute / Tray,2,2,189888
7585,Holden,2017,Commodore,Wagon,2017 Holden Commodore SV6,USED,Automatic,3.6,Rear,Unleaded,9.8,70124,- / -,"Preston, VIC",6,Wagon,4,5,33990
7586,Mitsubishi,2020,Outlander,SUV,2020 Mitsubishi Outlander ES 7 Seat (awd),USED,Automatic,2.4,AWD,Unleaded,7.2,60880,White / -,"Mornington, VIC",4,SUV,4,7,31990
7587,Mitsubishi,2019,Outlander,SUV,2019 Mitsubishi Outlander ES Adas 5 Seat (awd),USED,Automatic,2.4,AWD,Unleaded,7.2,105188,White / Black,"Mornington, VIC",4,SUV,4,5,26990
